"","Linf","K","t0"
"77",58.601131826096,0.216713941365615,0.171878081722665
"78",63.0493626955882,0.180649047394476,-0.113129117805196
"79",61.9018836493079,0.179097002342797,-0.247078285750242
"80",56.4140010641734,0.233501434077848,0.271385346058593
"81",61.4670297389555,0.193986494563773,-0.0259431166799174
"82",58.6085486956703,0.200919121597557,-0.0348628531347088
"83",62.5775797782635,0.174821551376762,-0.230433589346537
"84",59.1488949970564,0.200320065593842,0.0361902326587558
"85",63.4218006278205,0.184877596720556,0.0393725061829529
"86",58.6816392628843,0.208650090652996,0.137501987213227
"87",61.3904640505231,0.191206288495821,-0.00698820980489506
"88",58.9943571776913,0.209885097275079,0.00754789857892314
"89",58.5715424640772,0.20819011858875,0.0552672402874104
"90",62.2867184081294,0.179125969271532,-0.130353620524227
"91",60.1946179565457,0.188979825758725,-0.275611944785763
"92",60.7931422565994,0.19121333035141,-0.0506894435063674
"93",58.3711613293337,0.196842920653357,-0.144946979141372
"94",59.3129737836909,0.19184801127991,-0.100733960174721
"95",59.8254374013766,0.211866618900363,0.25207307182525
"96",56.9097178363575,0.220524876766226,0.126756206596735
"97",59.6304004849203,0.202979372763957,0.0860668671978028
"98",62.4550758923205,0.188998144290306,0.00140058061735563
"99",58.5417937630654,0.210776556977148,0.144037443294483
"100",56.5821657490521,0.229913784524369,0.169125219986329
"101",64.2690660622604,0.184174210277231,0.183717918493175
"102",65.104963310227,0.169034292144176,-0.14943828393717
"103",62.9749391501765,0.16858919927235,-0.339387128634453
"104",59.0415061123233,0.20693462048028,0.0846327011722984
"105",56.5688923599631,0.212128250723503,-0.0511446935562275
"106",67.1585876727726,0.159074745892489,-0.184429754906329
"107",61.9191678241099,0.173731387109923,-0.252462148557771
"108",61.5040173791505,0.167266625412706,-0.42279593227245
"109",61.3624648373727,0.190088499759339,0.109274859371228
"110",67.4044947221137,0.169544539947927,0.0933742806265692
"111",56.2154376530431,0.252303683030245,0.448182068150242
"112",57.563365983387,0.200049209042931,-0.125378433683797
"113",60.2024756159457,0.191075711757446,-0.0979830176045932
"114",60.3325377486981,0.193017240257223,-0.0744706551295243
"115",61.2940427416898,0.201035534816498,0.0724455965185652
"116",59.4404464627745,0.197419201920443,-0.0256494899613077
"117",60.6578528711262,0.207753691145795,0.209210900824918
"118",67.0602384047895,0.161723531390405,-0.0640134676490278
"119",58.3262631741073,0.220992843763376,0.141956920940734
"120",60.2388386344975,0.198878864414855,0.0835680657195545
"121",58.5307566470128,0.224828035069938,0.322264549109687
"122",57.083803447261,0.210076846054124,-0.112650876642807
"123",57.1948268959424,0.239601985308846,0.446663598853139
"124",59.7851730396277,0.201242350326368,0.0907335944271733
"125",58.8386895278079,0.194413628026769,-0.11501331220706
"126",59.2516287627309,0.209379845873179,0.118918364497967
"127",59.3484083782439,0.209106838640828,0.177089167761776
"128",58.7369885936551,0.214076342572,0.0850806460184697
"129",62.5722719515477,0.183426969478316,-0.0243489108020406
"130",64.743995811835,0.175497550911731,0.0192053847660498
"131",57.6569915486092,0.21547230009995,0.0414429028615498
"132",60.4106552632426,0.196460333066176,0.0944670201001195
"133",55.9827185449239,0.228140219003227,0.0901298304316952
"134",63.3027250643074,0.179583481364937,-0.12357200116388
"135",58.9932889158049,0.201015521933466,-0.0189839295759068
"136",62.8870870692913,0.174493406949641,-0.121678845956392
"137",58.5315490097083,0.197286664659702,-0.088101405613184
"138",57.7738205345817,0.216861502603752,0.0945425067672689
"139",62.2171364610035,0.186177536289141,-0.0240260372359581
"140",61.3599626280821,0.189379833822509,0.0236798434757053
"141",55.9400111091793,0.236735603919452,0.269907851805623
"142",58.5395400334925,0.208437106474737,0.0764946854240384
"143",60.8144030553662,0.18950295129809,-0.0866863072735865
"144",60.910919848534,0.195039073723115,0.0700818037795081
"145",59.7932390046907,0.196942927689443,-0.0255008676594945
"146",58.1616370999832,0.208275226175047,0.139111396839497
"147",59.6787124053992,0.186155672839826,-0.245739087091422
"148",59.1433055462664,0.202688002194225,-0.0395919035554054
"149",58.7816714069334,0.198839614272966,-0.0738813745871771
"150",61.1530025483873,0.184142382701195,-0.0923371443311842
"151",58.2275611666005,0.203815276364073,-0.226997408808178
"152",64.8556436427346,0.163496520209932,-0.169013030139505
"153",64.5623561012872,0.161400358486133,-0.28721199613686
"154",60.7858641646855,0.188023807314051,0.0429975144589892
"155",59.2295752362437,0.194193681567236,-0.00504506386019354
"156",62.1035261310019,0.194254520166939,0.0480921871421304
"157",67.1534033377585,0.157346991643537,-0.168325567120072
"158",56.6978248672433,0.234014368371457,0.255841368621351
"159",63.0908941211392,0.175228068872732,-0.0947875458769029
"160",65.1725500754593,0.162064718177841,-0.294096137981446
"161",58.854188065547,0.205752696859189,0.0200505981281379
"162",58.316589106144,0.217070755864441,0.144082876758096
"163",58.5410394076667,0.19962695258527,-0.110781466496007
"164",65.7544487684864,0.157144540811936,-0.274104769397799
"165",59.9130548256409,0.201184503387942,0.0521307253972662
"166",62.0581724751468,0.179814001848534,-0.173733261059095
"167",58.8801515436284,0.220720469287242,0.331961867391643
"168",60.5469186159536,0.185887972718518,-0.154244240491703
"169",60.4310366635859,0.197442038199992,0.107752521752157
"170",62.0134264029652,0.179320175880244,-0.160835952560656
"171",56.1797332605416,0.22711063322572,0.092985679653203
"172",58.7813078868016,0.206006367923225,0.0701839338399795
"173",58.7457675988031,0.205771544827628,0.0343596936473065
"174",60.1612614602134,0.194034164715512,0.0240179576927613
"175",58.8855627871451,0.196396102363774,-0.170925114146188
"176",58.8085323974546,0.218137289543047,0.151751737784571
"177",66.4942452040201,0.158578959566225,-0.24801062206119
"178",63.0039589185875,0.1756608127434,-0.159751504669213
"179",57.7455351512771,0.216988161997067,0.212836722549283
"180",57.4113243739246,0.221274791491393,0.205305176429073
"181",57.728554897844,0.209924239734162,-0.0172659298690706
"182",56.7498519004394,0.227111682582425,0.102622687522914
"183",59.5144787364073,0.205540799702044,0.0384677700921919
"184",54.0148815041717,0.257675648996191,0.404438784028292
"185",58.2959807318129,0.203133685282921,-0.0373708424416398
"186",61.493229845826,0.183317038806307,-0.116943083546777
"187",59.6148622670712,0.196906596808308,-0.0853492369626984
"188",58.5442745572717,0.204656166758613,-0.0562347523394571
"189",61.1175937581288,0.189087443317795,-0.00905436525658623
"190",62.6575715676059,0.183562402709019,-0.0155911186694363
"191",64.2481032100136,0.167956105107694,-0.258768183426506
"192",58.3752464141048,0.209868334733896,0.0484783517692478
"193",68.1815041224195,0.149813229700346,-0.314601790390513
"194",57.7294465287834,0.215736875631094,0.0570849826801645
"195",59.8015880072297,0.200949724623364,0.0132557604445662
"196",58.2272109415218,0.228741015609834,0.427487632305379
"197",55.5468735889208,0.249332033121683,0.337606063588205
"198",63.632776887491,0.176002238525774,-0.107348379183605
"199",59.3874872725895,0.192617279671918,-0.114140113176923
"200",57.8719736067231,0.21400360206727,0.0198910341732599
"201",60.8614818155191,0.187793781045074,-0.147164905235846
"202",58.0605230326669,0.219844116332821,0.169552512177986
"203",59.9922207941167,0.190953655666795,-0.143711465247064
"204",59.6808499388475,0.199160079877892,0.0447159186067659
"205",59.5699732323132,0.200281589317225,-0.0361770235997815
"206",65.7670874307509,0.160817184331038,-0.294194822028327
"207",59.9120301751818,0.190591177240318,-0.108320749035365
"208",60.648916271981,0.19255296783416,-0.108489473479549
"209",59.3667365825499,0.205111266633765,-0.00731740769044956
"210",59.65452314527,0.205447795800034,0.0896018764974079
"211",64.1855088408404,0.16434906421713,-0.370577125889826
"212",59.7184331753311,0.198210659233807,0.0730736078385233
"213",59.1042791914205,0.195788060167918,-0.192465810075434
"214",57.9205787024715,0.208534561276227,-0.0617341718154313
"215",58.3811296006592,0.212328998377328,0.128037179406043
"216",60.2278863937961,0.184594324859569,-0.216382194682349
"217",57.7190277773194,0.206113508045446,-0.00343595529856669
"218",57.8783541444724,0.219438039399838,0.154641662255118
"219",61.4674420865815,0.184614643796198,-0.0484784266733212
"220",68.5570247316855,0.150766248963867,-0.217690507121208
"221",57.776403541202,0.217627011955053,0.173385990722521
"222",61.5889039118521,0.188010699385669,-0.0763737421624497
"223",57.0000802021067,0.224776615578146,0.174352621157794
"224",58.6609538763723,0.200085042133131,-0.121062179614335
"225",57.367709024459,0.220131478865784,0.0856837423498502
"226",59.0972719784297,0.202301922064048,0.0162662679707741
"227",57.5284731220945,0.227685634320973,0.278487280751196
"228",61.2894739594607,0.188625440514737,-0.0492487446238624
"229",60.0763462961004,0.198645955451705,-0.0150123543758801
"230",62.5996495227122,0.186234741568015,0.0493873322426305
"231",60.0002633275557,0.201354568988059,0.0254869138800045
"232",57.163073995006,0.223612947950134,0.288956368482081
"233",57.3121814135769,0.212923279614125,-0.0244260334248664
"234",59.0725617171334,0.206978836408511,0.100916090717034
"235",67.2387624891544,0.154066762331213,-0.261327719355364
"236",55.8724356126101,0.239447981684742,0.227097597030033
"237",62.370055231952,0.18097372004998,-0.178079968261963
"238",60.811708861927,0.199018023401889,0.179745351239024
"239",58.7811100992239,0.214933233578074,0.101582116974269
"240",64.9561625934781,0.163358243601019,-0.157959736489186
"241",66.7684292886815,0.165377085010834,-0.0173956857695585
"242",61.5186999562461,0.190281308030572,-0.00658481542972622
"243",59.065474748455,0.220292370773897,0.31093156142341
"244",57.2838542291792,0.223110840426144,0.169779943536738
"245",57.0631337869454,0.206634780511912,-0.0204821531460765
"246",59.0241099772332,0.206260107351573,0.115482227537179
"247",55.1493274548316,0.259314778168819,0.489821458419726
"248",59.5830374135097,0.196211799316832,-0.0992838128459963
"249",61.2367040702375,0.176569951097918,-0.314734385520152
"250",60.5162898803894,0.202678749871508,0.161079859953884
"251",57.0955029012008,0.209400268498714,-0.0349100688485526
"252",63.3027030102474,0.179911585559085,-0.0556258872423019
"253",59.9035718065509,0.197733975421228,-0.0280583362582711
"254",57.6637488703683,0.214214558212137,0.113634465736815
"255",56.0455769785435,0.244749983076429,0.362077416138699
"256",59.7824168949879,0.187140980482272,-0.184928885612389
"257",61.9058172652624,0.187193138321578,0.0326025588575925
"258",57.7591065237265,0.224927213230861,0.270314592763066
"259",57.5836520347056,0.214881529326634,0.00499112273979168
"260",62.019389646858,0.173688817365934,-0.199205870258315
"261",64.0473599306635,0.168396961939026,-0.228389262892808
"262",59.8805174159639,0.1961680634267,0.0132839888141552
"263",59.5380502707927,0.201548913696818,0.0463474784376589
"264",57.2228542352535,0.216633561580142,0.120988094709171
"265",59.3381930146696,0.191745646396504,-0.183959944695219
"266",59.2389588243385,0.193530464740294,-0.179286073758658
"267",62.0343011305239,0.187837920773951,0.0302855864744829
"268",63.266188793588,0.166460714944222,-0.334373631265377
"269",60.1207610268285,0.190891067551204,-0.0460921765954168
"270",60.2585170164117,0.197937092862294,0.0621576142359664
"271",62.0633038340322,0.190947939831708,-0.0207679104820189
"272",59.9690152565275,0.209392017458011,0.228823567705901
"273",55.9393785576552,0.223788945915549,0.0528075894948084
"274",60.2356906940093,0.199203501663564,0.0797634293369991
"275",61.2180460900927,0.186457128876731,-0.11973887004051
"276",60.1064150221706,0.203910260989929,0.0924983473646703
"277",59.6400209865479,0.189472205932675,-0.207491795390404
"278",60.4699086344357,0.176284553156413,-0.401472475042762
"279",59.7207877898156,0.204021109869992,0.116940955011759
"280",60.9841915838426,0.195960289033456,0.0764458430019507
"281",58.0602789847408,0.222707604273968,0.252310893354392
"282",55.8742891935249,0.233389807823147,0.249637840183331
"283",57.5997743594235,0.215831428423551,0.053718755623227
"284",59.2794468597946,0.21031544297279,0.158839001482684
"285",56.926299654167,0.229811462828149,0.294237712733989
"286",65.5251938477943,0.154260698150347,-0.400430431365288
"287",60.5864680200288,0.197075237588254,0.0201867609891517
"288",58.3635656364055,0.199233174929471,-0.159691449214995
"289",63.4053576765973,0.174886068902434,-0.0801227583911634
"290",60.0700009776351,0.18921136656679,-0.111295624849323
"291",60.7260360694423,0.191729028228305,-0.045103719886195
"292",63.7488431351053,0.173941093049775,-0.0628973159109461
"293",59.1926741009272,0.194619375706829,-0.0963810013205522
"294",61.6200824445191,0.184219462355616,-0.041678306158876
"295",62.3675113287708,0.179466906320297,-0.0450352438412867
"296",61.3404881906602,0.185802545463023,-0.101511061830518
"297",62.4952681946682,0.188784009067459,-0.0425559456423478
"298",61.9594012914368,0.183386240012966,-0.0510258402187419
"299",57.9704954516129,0.207200932306869,-0.0494333912766214
"300",57.9918907887888,0.217018712724155,0.132275196145015
"301",59.6535134703175,0.198873820202307,-0.0651924360145783
"302",60.7175224952589,0.191996103717976,-0.0454034607972341
"303",59.4861480226688,0.205479659404659,0.0505978458870731
"304",58.2074311056886,0.228780155557928,0.359779867116093
"305",58.6633502701324,0.206498058316315,0.0723111107544147
"306",56.1196525525667,0.227539840507878,0.181256322254652
"307",59.0348343902449,0.199057481856245,-0.0792034807711904
"308",60.8019394252971,0.193026949148257,-0.0304510994521296
"309",60.7938838871677,0.193975524265651,-0.117102279211709
"310",61.2119563835771,0.18741570292435,-0.136607085511616
"311",60.5112182160028,0.18614111980463,-0.216567569306949
"312",58.804821159456,0.195972388638759,-0.152225202946005
"313",60.284331219157,0.196593488980593,-0.0266208586984409
"314",57.6474156745867,0.220949695751727,0.182682490665989
"315",60.4552380977849,0.183143451487118,-0.200068115157609
"316",60.1433458926305,0.198163808495545,-0.0138162098064649
"317",56.3892931540217,0.221999181288473,0.15139779284132
"318",61.1534688286689,0.178001144452191,-0.317183582511676
"319",54.7902002473413,0.238143328092626,0.162974675520751
"320",59.5142192191973,0.210680798212859,0.237555453551551
"321",59.6759604788231,0.187152081430255,-0.23391420611509
"322",58.4302257785024,0.204773386150502,-0.0830364232905803
"323",57.6214297567942,0.22193265999328,0.140086414851665
"324",63.57731564565,0.175177002293668,-0.0805156474975446
"325",61.0476794935133,0.187517907655706,-0.0373773421705154
"326",61.7184443851529,0.187458548836256,-0.040295407647907
"327",57.7875520119836,0.216965750250791,0.0996956694262574
"328",61.9465200273192,0.183873788961004,-0.0530464805633608
"329",60.1307412094952,0.203777172841502,0.125894137047135
"330",67.5834016131496,0.161375621051642,0.0497622786016213
"331",63.9789049015935,0.179221471506398,-0.00977845317451432
"332",60.025062768215,0.206398820098295,0.143736315567933
"333",58.7270248627111,0.215912807524369,0.124665938823266
"334",67.2571322094392,0.146224975194687,-0.502513931322455
"335",59.6058425696513,0.202227658504706,0.0575326262078994
"336",57.8736262949695,0.21559938668404,0.0728486967328921
"337",60.1739962089978,0.19597568298659,-0.0100986727127403
"338",63.3067699921341,0.178251828098275,-0.0899366667652679
"339",60.3365149222029,0.196127881031257,0.0154050190939831
"340",58.6119631353178,0.199174816914695,-0.0479030969141517
"341",57.7294465287834,0.215736875631094,0.0570849826801645
"342",62.7636937680898,0.184427769621907,0.0220030971231084
"343",63.8558023602095,0.174235256697214,-0.137200422802619
"344",60.6597248641928,0.21716051471598,0.302362354380747
"345",58.3849549320327,0.20278909429754,-0.0557566050979185
"346",63.7421410653994,0.175370810595547,-0.0742616690267532
"347",69.3561234578305,0.148167473642042,-0.251460832754317
"348",59.7944677121304,0.198518289277934,0.0306234005069288
"349",60.2450690828316,0.194770273974774,-0.0322965965862905
"350",59.1391340975264,0.19851084249728,-0.0685707704917065
"351",59.6042374006733,0.199614731521246,-0.089642069675401
"352",58.0915334164779,0.228183699609128,0.262517268712421
"353",61.9928321932001,0.190361968240243,0.15757763655582
"354",61.6070466651054,0.201744707856938,0.175470657059967
"355",63.4680784143469,0.173809406550523,-0.152513810695106
"356",61.7073411342713,0.190153995602976,0.0267364203589152
"357",60.5194907205528,0.191921607812398,-0.109951463520314
"358",60.720674034017,0.189526060201427,-0.125715751857049
"359",60.9972486611579,0.196856019619327,0.122670618150142
"360",57.9706043967563,0.224623804505126,0.238375581034546
"361",57.6213883339177,0.223620568293417,0.171825965367438
"362",59.0343879369568,0.201458050777401,-0.0297344303458142
"363",58.9077091743545,0.200529130945124,-0.139730207051362
"364",57.6432151614567,0.23148495592332,0.398298896905317
"365",58.8217530287582,0.201925186289934,-0.06297277588023
"366",58.854188065547,0.205752696859189,0.0200505981281379
"367",59.9757627137272,0.182629028788779,-0.269895018483511
"368",61.0124114450508,0.188345524976346,-0.0413631186507223
"369",57.6807146671106,0.210888579360606,0.00971974428995666
"370",58.9824529387119,0.199518759174527,-0.109974448934108
"371",58.0423605245523,0.214803023300422,0.105433075443453
"372",57.6391774511554,0.215246262813497,0.0167819534264094
"373",61.7745354735075,0.191259414652944,0.0127874627675919
"374",60.3344666668857,0.202637827125929,0.0965613125616922
"375",57.8889409896197,0.212380465658324,0.0445980128535436
"376",58.1609632329181,0.212589121861746,0.12233848273502
"377",58.0113969775628,0.214523408749522,0.153372995879257
"378",61.9344082198288,0.180249839431597,-0.21513875870757
"379",56.559908350849,0.232892788629284,0.168262922329398
"380",62.0299703691145,0.184553811551067,-0.0861884484259077
"381",59.6649748909819,0.202963506102531,0.0810578031862031
"382",71.0598819003674,0.136318977117906,-0.460193788875237
"383",59.6479205141606,0.193842013983216,-0.128429288137859
"384",58.2029426584767,0.222358986998993,0.274877608810594
"385",56.7713904557808,0.234191197359788,0.249913059302232
"386",62.3638180121519,0.185187012769428,-0.056493887910956
"387",59.0937356629957,0.210909832976672,0.167845557705985
"388",62.9542185321745,0.178470341261521,-0.0421507069724701
"389",63.7421410653994,0.175370810595547,-0.0742616690267532
"390",58.2248020015868,0.224160043246943,0.351346776286734
"391",62.4092596370356,0.167552163949549,-0.346796417089872
"392",0,0,0
"393",63.6930549232774,0.168537804230108,-0.27789032726466
"394",58.9098483470474,0.215494258538899,0.29338136754598
"395",60.5896116271123,0.19080947384016,-0.105593595069925
"396",57.5883428892156,0.208065456697097,-0.0943841554862828
"397",67.1671635874487,0.154704234140632,-0.298376311200064
"398",56.6978248672433,0.234014368371457,0.255841368621351
"399",58.7366268031392,0.198675227689331,-0.102730410116546
"400",57.8008167119562,0.223126307003064,0.228362600209056
