Port_of_disembarqm,Date,Year,Month,Fishing_ground,Fishing_gear,Species,Total_Length_cm
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,25
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,27
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,26
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,28
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,28
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,22
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,27
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,27
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,26
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,30
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,30
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,27
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,25
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,27
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,26
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,24
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,23
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,25
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,30
Alcobaáa,16-10-2006,2006,10,Mar aberto,Hand_line,L_synagris,29
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,29
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,32
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,32
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,28
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,27
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,28
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,28
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,31
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,29
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,28
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,27
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,31
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,30
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,31
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,32
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,33
Alcobaáa,03-11-2006,2006,11,Abrolhos,Hand_line,L_synagris,34
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,30
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,39
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,28
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,28
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,38
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,33
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,29
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,39
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,37
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,30
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,35
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,26
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,37
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,22
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,29
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,35
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,49
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,36
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,35
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,29
Alcobaáa,14-12-2006,2006,12,Porto Seguro,Hand_line,L_synagris,40
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,25
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,25
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,31
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,24
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,30
Alcobaáa,19-12-2006,2006,12,Regi∆o Ilha,Hand_line,L_synagris,28
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,24
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,25
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,25
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,26
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,26
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,27
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,30
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,30
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,35
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,42
PONTA DE AREIA,06-08-2005,2005,8,,Hand_line,L_synagris,45
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,20
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,28
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,28
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,29
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,29
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,30
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,30
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,32
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,32
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,34
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,35
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,35
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,37
PONTA DE AREIA,21-08-2005,2005,8,,Hand_line,L_synagris,41
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,16
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,17.1
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,17.2
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,18.1
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,18.2
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,18.6
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,19
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.2
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.3
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.5
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.5
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.7
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.7
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,20.9
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,21
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,21.2
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,22
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,22
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,22
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,22
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,22.2
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,22.5
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,22.5
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,23
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,23
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,23.5
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,24
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,24.1
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,24.8
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,25
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,25.1
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,26.7
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,28
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,29
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,30
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,30
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,31
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,32.6
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,35
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,36.4
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,36.7
PONTA DE AREIA,02-09-2005,2005,9,RECIFE DA LIXA,Hand_line,L_synagris,39
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,39
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,40
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,40
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,43
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,44
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,45
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,47
PONTA DE AREIA,02-09-2005,2005,9,,Hand_line,L_synagris,48
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,29.5
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,30
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,30
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,30
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,31
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,32
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,33
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,33
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,36
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,38
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,38
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,40
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,43
PONTA DE AREIA,22-09-2005,2005,9,,Hand_line,L_synagris,43
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,20
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,22
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,23
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,23
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,25
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,27
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,27
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,27
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,28
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,30
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,30
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,32
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,33
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,35
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,36
PONTA DE AREIA,07-10-2005,2005,10,,Hand_line,L_synagris,38
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,26.1
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,30
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,31.1
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,31.2
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,32
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,32.6
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,33.2
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,33.3
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,33.5
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,33.8
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,35
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,35
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,35.1
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,35.6
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,36.6
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,37
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,37.7
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,37.7
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,37.9
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,38.2
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,38.2
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,38.5
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,38.6
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,41.1
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,41.5
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,42.3
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,43.3
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,44.5
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,46.7
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,47.5
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,48
PONTA DE AREIA,10-10-2005,2005,10,SANTA RITA,Hand_line,L_synagris,48.7
PONTA DE AREIA,18-10-2005,2005,10,,Hand_line,L_synagris,35
PONTA DE AREIA,18-10-2005,2005,10,,Hand_line,L_synagris,41
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,14.6
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,15.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,15.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,16.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,17
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,17.6
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,17.9
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,18.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,18.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,18.8
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,19.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,20.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,20.3
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,20.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,20.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,20.9
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,21.2
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,21.3
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,22
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,22.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,22.6
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,22.9
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,23
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,23.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,24.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,25
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,25.5
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,25.6
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,26
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,26.2
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,26.3
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,28.1
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,28.3
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,30
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,30
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,30.7
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,30.8
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,30.8
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,31.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,32.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,34.8
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,35.2
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,37.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,37.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,38.6
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,40
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,40.5
PONTA DE AREIA,30-11-2005,2005,11,CABOCLAS,Hand_line,L_synagris,42
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,48.1
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,49.7
PONTA DE AREIA,30-11-2005,2005,11,LAGE STA. RITA,Hand_line,L_synagris,53
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,16
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,17.7
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,18.3
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,18.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,18.8
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,18.8
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,19.3
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,19.4
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,19.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,19.8
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,20.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,20.3
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,20.4
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,20.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,20.8
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,21
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,21
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,21.9
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,22.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,22.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,22.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,23.2
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,23.6
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,24
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,24.7
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,24.9
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,25
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,25.1
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,25.5
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,25.6
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,26.1
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,26.4
PONTA DE AREIA,16-12-2005,2005,12,RECIFE DA LIXA,Hand_line,L_synagris,26.5
